,climate change no LT: global warming potential (GWP100) no LT [CML v4.8 2016 no LT],climate change: global warming potential (GWP100) [CML v4.8 2016],climate change no LT: global warming potential (GWP100) no LT [EF v3.1 no LT],climate change: biogenic no LT: global warming potential (GWP100) no LT [EF v3.1 no LT],climate change: fossil no LT: global warming potential (GWP100) no LT [EF v3.1 no LT],climate change: land use and land use change no LT: global warming potential (GWP100) no LT [EF v3.1 no LT],climate change: biogenic: global warming potential (GWP100) [EF v3.1],climate change: fossil: global warming potential (GWP100) [EF v3.1],climate change: land use and land use change: global warming potential (GWP100) [EF v3.1],climate change: global warming potential (GWP100) [EF v3.1],climate change no LT: global temperature change potential (GTP100) no LT [IPCC 2013 no LT],climate change no LT: global temperature change potential (GTP20) no LT [IPCC 2013 no LT],climate change no LT: global warming potential (GWP100) no LT [IPCC 2013 no LT],climate change no LT: global warming potential (GWP20) no LT [IPCC 2013 no LT],climate change: global temperature change potential (GTP100) [IPCC 2013],climate change: global temperature change potential (GTP20) [IPCC 2013],climate change: global warming potential (GWP100) [IPCC 2013],climate change: global warming potential (GWP20) [IPCC 2013],climate change: biogenic (incl. CO2) no LT: global warming potential (GWP100) no LT [IPCC 2021 (incl. biogenic CO2) no LT],climate change: biogenic emissions (incl. CO2) no LT: global warming potential (GWP100) no LT [IPCC 2021 (incl. biogenic CO2) no LT],climate change: biogenic removals (incl. CO2) no LT: global warming potential (GWP100) no LT [IPCC 2021 (incl. biogenic CO2) no LT],climate change: total (incl. biogenic CO2) no LT: global warming potential (GWP100) no LT [IPCC 2021 (incl. biogenic CO2) no LT],"climate change: total (incl. biogenic CO2, incl. SLCFs) no LT: global warming potential (GWP100) no LT [IPCC 2021 (incl. biogenic CO2) no LT]",climate change: biogenic (incl. CO2): global warming potential (GWP100) [IPCC 2021 (incl. biogenic CO2)],climate change: biogenic emissions (incl. CO2): global warming potential (GWP100) [IPCC 2021 (incl. biogenic CO2)],climate change: biogenic removals (incl. CO2): global warming potential (GWP100) [IPCC 2021 (incl. biogenic CO2)],climate change: total (incl. biogenic CO2): global warming potential (GWP100) [IPCC 2021 (incl. biogenic CO2)],"climate change: total (incl. biogenic CO2, incl. SLCFs): global warming potential (GWP100) [IPCC 2021 (incl. biogenic CO2)]",climate change: aircraft emissions no LT: global warming potential (GWP100) no LT [IPCC 2021 no LT],climate change: biogenic (excl. CO2) no LT: global warming potential (GWP100) no LT [IPCC 2021 no LT],"climate change: biogenic (excl. CO2, incl. SLCFs) no LT: global warming potential (GWP100) no LT [IPCC 2021 no LT]",climate change: direct land use change (incl. SLCFs) no LT: global warming potential (GWP100) no LT [IPCC 2021 no LT],climate change: direct land use change no LT: global warming potential (GWP100) no LT [IPCC 2021 no LT],climate change: emissions from direct land use change no LT: global warming potential (GWP100) no LT [IPCC 2021 no LT],"climate change: fossil (excl. biogenic CO2, incl. SLCFs) no LT: global warming potential (GWP100) no LT [IPCC 2021 no LT]",climate change: fossil emissions (excl. aircraft emissions) no LT: global warming potential (GWP100) no LT [IPCC 2021 no LT],climate change: fossil no LT: global warming potential (GWP100) no LT [IPCC 2021 no LT],climate change: removals from direct land use change no LT: global warming potential (GWP100) no LT [IPCC 2021 no LT],climate change: total (excl. biogenic CO2) no LT: global temperature change potential (GTP100) no LT [IPCC 2021 no LT],climate change: total (excl. biogenic CO2) no LT: global temperature change potential (GTP50) no LT [IPCC 2021 no LT],climate change: total (excl. biogenic CO2) no LT: global warming potential (GWP100) no LT [IPCC 2021 no LT],climate change: total (excl. biogenic CO2) no LT: global warming potential (GWP20) no LT [IPCC 2021 no LT],climate change: total (excl. biogenic CO2) no LT: global warming potential (GWP500) no LT [IPCC 2021 no LT],"climate change: total (excl. biogenic CO2, incl. SLCFs) no LT: global warming potential (GWP100) no LT [IPCC 2021 no LT]",climate change: aircraft emissions: global warming potential (GWP100) [IPCC 2021],climate change: biogenic (excl. CO2): global warming potential (GWP100) [IPCC 2021],"climate change: biogenic (excl. CO2, incl. SLCFs): global warming potential (GWP100) [IPCC 2021]",climate change: direct land use change (incl. SLCFs): global warming potential (GWP100) [IPCC 2021],climate change: direct land use change: global warming potential (GWP100) [IPCC 2021],climate change: emissions from direct land use change: global warming potential (GWP100) [IPCC 2021],"climate change: fossil (excl. biogenic CO2, incl. SLCFs): global warming potential (GWP100) [IPCC 2021]",climate change: fossil emissions (excl. aircraft emissions): global warming potential (GWP100) [IPCC 2021],climate change: fossil: global warming potential (GWP100) [IPCC 2021],climate change: removals from direct land use change: global warming potential (GWP100) [IPCC 2021],climate change: total (excl. biogenic CO2): global temperature change potential (GTP100) [IPCC 2021],climate change: total (excl. biogenic CO2): global temperature change potential (GTP50) [IPCC 2021],climate change: total (excl. biogenic CO2): global warming potential (GWP100) [IPCC 2021],climate change: total (excl. biogenic CO2): global warming potential (GWP20) [IPCC 2021],climate change: total (excl. biogenic CO2): global warming potential (GWP500) [IPCC 2021],"climate change: total (excl. biogenic CO2, incl. SLCFs): global warming potential (GWP100) [IPCC 2021]","climate change no LT: global warming potential (GWP1000) no LT [ReCiPe 2016 v1.03, midpoint (E) no LT]","climate change: global warming potential (GWP1000) [ReCiPe 2016 v1.03, midpoint (E)]","climate change no LT: global warming potential (GWP100) no LT [ReCiPe 2016 v1.03, midpoint (H) no LT]","climate change: global warming potential (GWP100) [ReCiPe 2016 v1.03, midpoint (H)]","climate change no LT: global warming potential (GWP20) no LT [ReCiPe 2016 v1.03, midpoint (I) no LT]","climate change: global warming potential (GWP20) [ReCiPe 2016 v1.03, midpoint (I)]",climate change no LT: global warming potential (GWP100) no LT [TRACI v2.1 no LT],climate change: global warming potential (GWP100) [TRACI v2.1]
climate change no LT: global warming potential (GWP100) no LT [CML v4.8 2016 no LT],1.0,0.9999999999999951,0.999999911692023,0.9762769199577149,0.999999891984648,0.9790134058509068,0.9762769199577149,0.9999998919843067,0.9790134058509068,0.9999999116920054,0.9999855900723119,0.9999849023601177,0.9999942491212283,0.999972233860047,0.9999855900746626,0.9999849023621709,0.999994249123751,0.9999722338627559,0.19999848699466793,0.7610692108910532,-0.7294359844276292,0.9997124348855555,0.9997460120390274,0.19999848699466793,0.7610692108910532,-0.7294359844276292,0.9997124348902611,0.9997460120458244,0.6769684577341689,0.9762769199577149,0.9755665269001463,0.9792390752241262,0.9790134058509068,0.9800900560068941,0.9999927941133577,0.9999998919847946,0.999999891984648,-0.9119120495557024,0.9999933552406414,0.9999967071792608,0.999999911692023,0.9999631208953973,0.9999943564328524,0.9999945215999909,0.6769684577341689,0.9762769199577149,0.9755665269001463,0.9792390752241262,0.9790134058509068,0.9800900560068941,0.999992794115594,0.9999998919844598,0.9999998919843067,-0.9119120495557024,0.9999933552416987,0.9999967071803182,0.9999999116920054,0.9999631208936507,0.9999943564331735,0.9999945216026502,0.9999897038154305,0.9999897038156815,0.9999986191946464,0.9999986191944292,0.9999603644517638,0.9999603644499558,0.9999998844522194,0.9999998844525123
climate change: global warming potential (GWP100) [CML v4.8 2016],0.9999999999999951,1.0,0.9999999116920254,0.9762769199813267,0.9999998919849739,0.979013405683541,0.9762769199813267,0.9999998919846348,0.979013405683541,0.9999999116920159,0.9999855900699695,0.9999849023581682,0.999994249118774,0.9999722338573215,0.9999855900723176,0.9999849023602176,0.9999942491212819,0.9999722338600363,0.19999848696154193,0.7610692098659904,-0.7294359833304047,0.9997124348847249,0.9997460120356567,0.19999848696154193,0.7610692098659904,-0.7294359833304047,0.9997124348894267,0.9997460120424673,0.6769684576875998,0.9762769199813267,0.9755665268513902,0.9792390750565332,0.979013405683541,0.9800900558588296,0.9999927941112582,0.9999998919851235,0.9999998919849739,-0.9119120502584332,0.9999933552395839,0.9999967071783707,0.9999999116920254,0.9999631208977728,0.9999943564322706,0.999994521597472,0.6769684576875998,0.9762769199813267,0.9755665268513902,0.9792390750565332,0.979013405683541,0.9800900558588296,0.9999927941134995,0.9999998919847842,0.9999998919846348,-0.9119120502584332,0.9999933552406388,0.9999967071794271,0.9999999116920159,0.99996312089603,0.9999943564326061,0.999994521600127,0.9999897038147955,0.9999897038150349,0.9999986191948591,0.9999986191946382,0.9999603644543099,0.99996036445251,0.999999884451964,0.9999998844522565
climate change no LT: global warming potential (GWP100) no LT [EF v3.1 no LT],0.999999911692023,0.9999999116920254,1.0,0.9763593524677516,0.9999997262561381,0.9790693222547883,0.9763593524677516,0.9999997262558216,0.9790693222547883,1.0,0.9999833363129231,0.9999861681987727,0.999993367421479,0.9999739241004583,0.9999833363152993,0.9999861682008198,0.9999933674240157,0.9999739241031781,0.20032908020592285,0.7611814639884356,-0.7293972943817255,0.99972045187026,0.9997530939903052,0.20032908020592285,0.7611814639884356,-0.7293972943817255,0.9997204518749088,0.999753093997088,0.6769130461008398,0.9763593524677516,0.975647988809703,0.9792945258238324,0.9790693222547883,0.9801456848512253,0.999991703281413,0.9999997262564007,0.9999997262561381,-0.9119487416347223,0.999991768548538,0.999995572733138,1.0,0.9999665746393103,0.9999928728547189,0.9999936961206286,0.6769130461008398,0.9763593524677516,0.975647988809703,0.9792945258238324,0.9790693222547883,0.9801456848512253,0.9999917032836694,0.999999726256082,0.9999997262558216,-0.9119487416347223,0.9999917685496085,0.9999955727342259,1.0,0.9999665746375495,0.9999928728550611,0.9999936961233005,0.9999877243890437,0.9999877243892936,0.9999992276807599,0.999999227680557,0.9999639442170365,0.9999639442152211,0.9999996103496173,0.9999996103499156
climate change: biogenic no LT: global warming potential (GWP100) no LT [EF v3.1 no LT],0.9762769199577149,0.9762769199813267,0.9763593524677516,1.0,0.9762109468784601,0.9894879837689802,1.0,0.9762109469028906,0.9894879837689802,0.9763593524913977,0.975217477673716,0.9766603621876053,0.9757715309682433,0.9767584256385355,0.9752174777042533,0.9766603622096864,0.9757715309973867,0.9767584256590651,0.34847393192120796,0.805153619044184,-0.7051840009630541,0.9797390547899149,0.9792091380148916,0.34847393192120796,0.805153619044184,-0.7051840009630541,0.9797390547935946,0.979209138024388,0.6296288968993499,1.0,0.998939345543133,0.9894611490455614,0.9894879837689802,0.9903039478274442,0.9756437455540972,0.9762109469407202,0.9762109468784601,-0.9096655302110463,0.9756023617716288,0.9758082267810352,0.9763593524677516,0.9778312117262934,0.9756434828857791,0.9758007369191534,0.6296288968993499,1.0,0.998939345543133,0.9894611490455614,0.9894879837689802,0.9903039478274442,0.9756437455847281,0.9762109469651435,0.9762109469028906,-0.9096655302110463,0.9756023617984094,0.9758082268121784,0.9763593524913977,0.9778312117367474,0.9756434829002868,0.9758007369490391,0.9754103743371378,0.9754103743465594,0.976598332417844,0.976598332441367,0.9778840546319132,0.977884054641533,0.976195629747626,0.9761956297752232
climate change: fossil no LT: global warming potential (GWP100) no LT [EF v3.1 no LT],0.999999891984648,0.9999998919849739,0.9999997262561381,0.9762109468784601,1.0,0.9789259356975847,0.9762109468784601,1.0,0.9789259356975847,0.9999997262564749,0.9999863759180347,0.9999851607942117,0.9999948911758308,0.9999726604134422,0.9999863759206888,0.9999851607965751,0.999994891178666,0.999972660416448,0.1999234619673812,0.7608809132484343,-0.7292679224958675,0.9997105280170145,0.9997448913484297,0.1999234619673812,0.7608809132484343,-0.7292679224958675,0.9997105280220666,0.9997448913555823,0.677043863175885,0.9762109468784601,0.9754958176216698,0.9791520155447722,0.9789259356975847,0.9800050417821491,0.9999937045456149,0.9999999999999992,1.0,-0.9119431130294511,0.9999936470219469,0.9999968676423133,0.9999997262561381,0.9999619835927301,0.9999946665847526,0.9999951197954908,0.677043863175885,0.9762109468784601,0.9754958176216698,0.9791520155447722,0.9789259356975847,0.9800050417821491,0.999993704548197,0.999999999999998,1.0,-0.9119431130294511,0.999993647023301,0.9999968676437351,0.9999997262564749,0.9999619835912977,0.9999946665852539,0.9999951197984736,0.999990205106772,0.9999902051071214,0.9999982403211778,0.9999982403213281,0.9999592032549727,0.9999592032534711,0.9999998130751813,0.9999998130758475
climate change: land use and land use change no LT: global warming potential (GWP100) no LT [EF v3.1 no LT],0.9790134058509068,0.979013405683541,0.9790693222547883,0.9894879837689802,0.9789259356975847,1.0,0.98948798376898,0.9789259355255494,1.0,0.9790693220827501,0.978364917958291,0.9791574084120247,0.978666767905486,0.9791808044048568,0.9783649178092203,0.9791574082530118,0.9786667677440613,0.9791808042589437,0.26862165416507255,0.8387615761231892,-0.7804794160506427,0.9805087908303881,0.9801654679656937,0.26862165416507255,0.8387615761231892,-0.7804794160506427,0.980508790652056,0.9801654677925172,0.6252624387529904,0.98948798376898,0.9908524174230945,0.9999988642762234,1.0,0.9999421759817115,0.9785379478703047,0.9789259357721773,0.9789259356975846,-0.880416706863352,0.9786281473130498,0.9787500278693513,0.9790693222547883,0.9799037851843956,0.9786380803282132,0.9786918480136916,0.6252624387529904,0.98948798376898,0.9908524174230945,0.9999988642762234,1.0,0.9999421759817115,0.9785379477038768,0.9789259356001628,0.9789259355255494,-0.880416706863352,0.9786281471623979,0.9787500276832852,0.9790693220827501,0.9799037850228868,0.9786380802441578,0.9786918478472858,0.9784862521899733,0.978486252138698,0.9792188586210824,0.9792188584346591,0.9799288598793006,0.9799288597235469,0.9789711391107242,0.9789711389220529
climate change: biogenic: global warming potential (GWP100) [EF v3.1],0.9762769199577149,0.9762769199813267,0.9763593524677516,1.0,0.9762109468784601,0.98948798376898,1.0,0.9762109469028906,0.9894879837689802,0.9763593524913977,0.975217477673716,0.9766603621876053,0.9757715309682433,0.9767584256385355,0.9752174777042533,0.9766603622096864,0.9757715309973867,0.9767584256590651,0.34847393192120796,0.805153619044184,-0.7051840009630541,0.9797390547899149,0.9792091380148916,0.34847393192120796,0.805153619044184,-0.7051840009630541,0.9797390547935946,0.979209138024388,0.6296288968993499,1.0,0.998939345543133,0.9894611490455614,0.9894879837689802,0.9903039478274442,0.9756437455540972,0.9762109469407202,0.9762109468784601,-0.9096655302110463,0.9756023617716288,0.9758082267810352,0.9763593524677516,0.9778312117262934,0.9756434828857791,0.9758007369191534,0.6296288968993499,1.0,0.998939345543133,0.9894611490455614,0.9894879837689802,0.9903039478274442,0.9756437455847281,0.9762109469651435,0.9762109469028906,-0.9096655302110463,0.9756023617984094,0.9758082268121784,0.9763593524913977,0.9778312117367474,0.9756434829002868,0.9758007369490391,0.9754103743371378,0.9754103743465594,0.976598332417844,0.976598332441367,0.9778840546319132,0.977884054641533,0.976195629747626,0.9761956297752232
climate change: fossil: global warming potential (GWP100) [EF v3.1],0.9999998919843067,0.9999998919846348,0.9999997262558216,0.9762109469028906,1.0,0.9789259355255494,0.9762109469028906,1.0,0.9789259355255496,0.9999997262561442,0.9999863759152773,0.9999851607918612,0.999994891172952,0.9999726604102952,0.9999863759179247,0.9999851607942226,0.999994891175793,0.9999726604133012,0.19992346193371682,0.7608809121941823,-0.7292679213672025,0.9997105280158309,0.9997448913446362,0.19992346193371682,0.7608809121941823,-0.7292679213672025,0.999710528020875,0.9997448913517993,0.6770438631272097,0.9762109469028906,0.9754958175716227,0.9791520153725048,0.9789259355255496,0.9800050416299624,0.9999937045431181,0.9999999999999934,1.0,-0.9119431137523807,0.999993647020521,0.999996867641053,0.9999997262558215,0.9999619835948566,0.9999946665838039,0.9999951197925459,0.6770438631272097,0.9762109469028906,0.9754958175716227,0.9791520153725048,0.9789259355255496,0.9800050416299624,0.9999937045456991,0.9999999999999905,1.0,-0.9119431137523807,0.9999936470218707,0.9999968676424753,0.9999997262561442,0.9999619835934122,0.9999946665843081,0.9999951197955388,0.9999902051057655,0.9999902051061237,0.9999982403210572,0.99999824032121,0.9999592032572607,0.9999592032557527,0.9999998130745741,0.9999998130752327
climate change: land use and land use change: global warming potential (GWP100) [EF v3.1],0.9790134058509068,0.979013405683541,0.9790693222547883,0.9894879837689802,0.9789259356975847,1.0,0.9894879837689802,0.9789259355255496,1.0,0.9790693220827501,0.978364917958291,0.9791574084120247,0.978666767905486,0.9791808044048568,0.9783649178092203,0.9791574082530118,0.9786667677440613,0.9791808042589437,0.26862165416507255,0.8387615761231892,-0.7804794160506427,0.9805087908303881,0.9801654679656937,0.26862165416507255,0.8387615761231892,-0.7804794160506427,0.980508790652056,0.9801654677925172,0.6252624387529904,0.98948798376898,0.9908524174230945,0.9999988642762234,1.0,0.9999421759817115,0.9785379478703047,0.9789259357721773,0.9789259356975846,-0.880416706863352,0.9786281473130498,0.9787500278693513,0.9790693222547883,0.9799037851843956,0.9786380803282132,0.9786918480136916,0.6252624387529904,0.98948798376898,0.9908524174230945,0.9999988642762234,1.0,0.9999421759817115,0.9785379477038768,0.9789259356001628,0.9789259355255494,-0.880416706863352,0.9786281471623979,0.9787500276832852,0.9790693220827501,0.9799037850228868,0.9786380802441578,0.9786918478472858,0.9784862521899733,0.978486252138698,0.9792188586210824,0.9792188584346591,0.9799288598793006,0.9799288597235469,0.9789711391107242,0.9789711389220529
climate change: global warming potential (GWP100) [EF v3.1],0.9999999116920054,0.9999999116920159,1.0,0.9763593524913977,0.9999997262564749,0.9790693220827501,0.9763593524913977,0.9999997262561442,0.9790693220827501,1.0,0.999983336310518,0.9999861681967515,0.9999933674189547,0.999973924097647,0.9999833363128895,0.9999861681988108,0.9999933674214823,0.9999739241003598,0.20032908016972076,0.7611814629362856,-0.7293972932565677,0.9997204518693308,0.9997530939868075,0.20032908016972076,0.7611814629362856,-0.7293972932565677,0.9997204518739956,0.9997530939935811,0.6769130460534457,0.9763593524913975,0.9756479887591384,0.9792945256515628,0.9790693220827501,0.9801456846989678,0.9999917032792548,0.9999997262567311,0.9999997262564749,-0.9119487423552559,0.9999917685474577,0.999995572732225,1.0,0.9999665746417119,0.9999928728541193,0.9999936961180338,0.6769130460534457,0.9763593524913975,0.9756479887591384,0.9792945256515628,0.9790693220827501,0.9801456846989678,0.9999917032815241,0.9999997262564048,0.999999726256144,-0.9119487423552559,0.9999917685485321,0.9999955727333036,1.0,0.9999665746399568,0.9999928728544591,0.9999936961207032,0.9999877243883901,0.9999877243886458,0.99999922768097,0.9999992276807673,0.9999639442196105,0.9999639442177939,0.9999996103493485,0.9999996103496481
